region	chr	midPos	Nsites
(319398,319897)(319400,319899)(319400,319900)	Mt	319650	501	0.099460
(319498,319997)(319500,319999)(319500,320000)	Mt	319750	501	0.091850
(319598,320097)(319600,320099)(319600,320100)	Mt	319850	501	0.093762
(319698,320197)(319700,320199)(319700,320200)	Mt	319950	501	0.103323
(319798,320297)(319800,320299)(319800,320300)	Mt	320050	501	0.106955
(319898,320397)(319900,320399)(319900,320400)	Mt	320150	501	0.107045
(319998,320497)(320000,320499)(320000,320500)	Mt	320250	501	0.112501
(320098,320597)(320100,320599)(320100,320600)	Mt	320350	501	0.107169
(320198,320697)(320200,320699)(320200,320700)	Mt	320450	501	0.099178
(320298,320797)(320300,320799)(320300,320800)	Mt	320550	501	0.102438
(320398,320897)(320400,320899)(320400,320900)	Mt	320650	501	0.100019
(320498,320997)(320500,320999)(320500,321000)	Mt	320750	501	0.100113
(320598,321097)(320600,321099)(320600,321100)	Mt	320850	501	0.102701
(320698,321197)(320700,321199)(320700,321200)	Mt	320950	501	0.106669
(320798,321297)(320800,321299)(320800,321300)	Mt	321050	501	0.099686
(320898,321397)(320900,321399)(320900,321400)	Mt	321150	501	0.098428
(320998,321497)(321000,321499)(321000,321500)	Mt	321250	501	0.096908
(321098,321597)(321100,321599)(321100,321600)	Mt	321350	501	0.101469
(321198,321697)(321200,321699)(321200,321700)	Mt	321450	501	0.095932
(321298,321797)(321300,321799)(321300,321800)	Mt	321550	501	0.101708
(321398,321897)(321400,321899)(321400,321900)	Mt	321650	501	0.105726
(321498,321997)(321500,321999)(321500,322000)	Mt	321750	501	0.109602
(321598,322097)(321600,322099)(321600,322100)	Mt	321850	501	0.109029
(321698,322197)(321700,322199)(321700,322200)	Mt	321950	501	0.108654
(321798,322297)(321800,322299)(321800,322300)	Mt	322050	501	0.103674
(321898,322397)(321900,322399)(321900,322400)	Mt	322150	501	0.099264
(321998,322497)(322000,322499)(322000,322500)	Mt	322250	501	0.087430
(322098,322597)(322100,322599)(322100,322600)	Mt	322350	501	0.084182
(322198,322697)(322200,322699)(322200,322700)	Mt	322450	501	0.083339
(322298,322797)(322300,322799)(322300,322800)	Mt	322550	501	0.090406
(322398,322897)(322400,322899)(322400,322900)	Mt	322650	501	0.092445
(322498,322997)(322500,322999)(322500,323000)	Mt	322750	501	0.089216
(322598,323097)(322600,323099)(322600,323100)	Mt	322850	501	0.087704
(322698,323197)(322700,323199)(322700,323200)	Mt	322950	501	0.089970
(322798,323297)(322800,323299)(322800,323300)	Mt	323050	501	0.084827
(322898,323397)(322900,323399)(322900,323400)	Mt	323150	501	0.095026
(322998,323497)(323000,323499)(323000,323500)	Mt	323250	501	0.107923
(323098,323597)(323100,323599)(323100,323600)	Mt	323350	501	0.123674
(323198,323697)(323200,323699)(323200,323700)	Mt	323450	501	0.125036
(323298,323797)(323300,323799)(323300,323800)	Mt	323550	501	0.135484
(323398,323897)(323400,323899)(323400,323900)	Mt	323650	501	0.133581
(323498,323997)(323500,323999)(323500,324000)	Mt	323750	501	0.133260
(323598,324097)(323600,324099)(323600,324100)	Mt	323850	501	0.121465
(323698,324197)(323700,324199)(323700,324200)	Mt	323950	501	0.119646
(323798,324297)(323800,324299)(323800,324300)	Mt	324050	501	0.106335
(323898,324397)(323900,324399)(323900,324400)	Mt	324150	501	0.106194
(323998,324497)(324000,324499)(324000,324500)	Mt	324250	501	0.103276
(324098,324597)(324100,324599)(324100,324600)	Mt	324350	501	0.107029
(324198,324697)(324200,324699)(324200,324700)	Mt	324450	501	0.113694
(324298,324797)(324300,324799)(324300,324800)	Mt	324550	501	0.114971
(324398,324897)(324400,324899)(324400,324900)	Mt	324650	501	0.110635
(324498,324997)(324500,324999)(324500,325000)	Mt	324750	501	0.110880
(324598,325097)(324600,325099)(324600,325100)	Mt	324850	501	0.101121
(324698,325197)(324700,325199)(324700,325200)	Mt	324950	501	0.099306
(324798,325297)(324800,325299)(324800,325300)	Mt	325050	501	0.102082
(324898,325397)(324900,325399)(324900,325400)	Mt	325150	501	0.104056
(324998,325497)(325000,325499)(325000,325500)	Mt	325250	501	0.106346
(325098,325597)(325100,325599)(325100,325600)	Mt	325350	501	0.106380
(325198,325697)(325200,325699)(325200,325700)	Mt	325450	501	0.099747
(325298,325797)(325300,325799)(325300,325800)	Mt	325550	501	0.094169
(325398,325897)(325400,325899)(325400,325900)	Mt	325650	501	0.092504
(325498,325997)(325500,325999)(325500,326000)	Mt	325750	501	0.085001
(325598,326097)(325600,326099)(325600,326100)	Mt	325850	501	0.081985
(325698,326197)(325700,326199)(325700,326200)	Mt	325950	501	0.092009
(325798,326297)(325800,326299)(325800,326300)	Mt	326050	501	0.092400
(325898,326397)(325900,326399)(325900,326400)	Mt	326150	501	0.097540
(325998,326497)(326000,326499)(326000,326500)	Mt	326250	501	0.101685
(326098,326597)(326100,326599)(326100,326600)	Mt	326350	501	0.110302
(326198,326697)(326200,326699)(326200,326700)	Mt	326450	501	0.107200
(326298,326797)(326300,326799)(326300,326800)	Mt	326550	501	0.101628
(326398,326897)(326400,326899)(326400,326900)	Mt	326650	501	0.104552
(326498,326997)(326500,326999)(326500,327000)	Mt	326750	501	0.105358
(326598,327097)(326600,327099)(326600,327100)	Mt	326850	501	0.103647
(326698,327197)(326700,327199)(326700,327200)	Mt	326950	501	0.100289
(326798,327297)(326800,327299)(326800,327300)	Mt	327050	501	0.107402
(326898,327397)(326900,327399)(326900,327400)	Mt	327150	501	0.100652
(326998,327497)(327000,327499)(327000,327500)	Mt	327250	501	0.105076
(327098,327597)(327100,327599)(327100,327600)	Mt	327350	501	0.105908
(327198,327697)(327200,327699)(327200,327700)	Mt	327450	501	0.105004
(327298,327797)(327300,327799)(327300,327800)	Mt	327550	501	0.108466
(327398,327897)(327400,327899)(327400,327900)	Mt	327650	501	0.113120
(327498,327997)(327500,327999)(327500,328000)	Mt	327750	501	0.112236
(327598,328097)(327600,328099)(327600,328100)	Mt	327850	501	0.120431
(327698,328197)(327700,328199)(327700,328200)	Mt	327950	501	0.119211
(327798,328297)(327800,328299)(327800,328300)	Mt	328050	501	0.116086
(327898,328397)(327900,328399)(327900,328400)	Mt	328150	501	0.116445
(327998,328497)(328000,328499)(328000,328500)	Mt	328250	501	0.112382
(328098,328597)(328100,328599)(328100,328600)	Mt	328350	501	0.114157
(328198,328697)(328200,328699)(328200,328700)	Mt	328450	501	0.117924
(328298,328797)(328300,328799)(328300,328800)	Mt	328550	501	0.114269
(328398,328897)(328400,328899)(328400,328900)	Mt	328650	501	0.113075
(328498,328997)(328500,328999)(328500,329000)	Mt	328750	501	0.112197
(328598,329097)(328600,329099)(328600,329100)	Mt	328850	501	0.109455
(328698,329197)(328700,329199)(328700,329200)	Mt	328950	501	0.110391
(328798,329297)(328800,329299)(328800,329300)	Mt	329050	501	0.118002
(328898,329397)(328900,329399)(328900,329400)	Mt	329150	501	0.111976
(328998,329497)(329000,329499)(329000,329500)	Mt	329250	501	0.111315
(329098,329597)(329100,329599)(329100,329600)	Mt	329350	501	0.104295
(329198,329697)(329200,329699)(329200,329700)	Mt	329450	501	0.107324
(329298,329797)(329300,329799)(329300,329800)	Mt	329550	501	0.105360
(329398,329897)(329400,329899)(329400,329900)	Mt	329650	501	0.116195
(329498,329997)(329500,329999)(329500,330000)	Mt	329750	501	0.110195
(329598,330097)(329600,330099)(329600,330100)	Mt	329850	501	0.115872
(329698,330197)(329700,330199)(329700,330200)	Mt	329950	501	0.119476
(329798,330297)(329800,330299)(329800,330300)	Mt	330050	501	0.109638
(329898,330397)(329900,330399)(329900,330400)	Mt	330150	501	0.104025
(329998,330497)(330000,330499)(330000,330500)	Mt	330250	501	0.110789
(330098,330597)(330100,330599)(330100,330600)	Mt	330350	501	0.102941
(330198,330697)(330200,330699)(330200,330700)	Mt	330450	501	0.098182
(330298,330797)(330300,330799)(330300,330800)	Mt	330550	501	0.101838
(330398,330897)(330400,330899)(330400,330900)	Mt	330650	501	0.095330
(330498,330997)(330500,330999)(330500,331000)	Mt	330750	501	0.093224
(330598,331097)(330600,331099)(330600,331100)	Mt	330850	501	0.096008
(330698,331197)(330700,331199)(330700,331200)	Mt	330950	501	0.093493
(330798,331297)(330800,331299)(330800,331300)	Mt	331050	501	0.100274
(330898,331397)(330900,331399)(330900,331400)	Mt	331150	501	0.114689
(330998,331497)(331000,331499)(331000,331500)	Mt	331250	501	0.129942
(331098,331597)(331100,331599)(331100,331600)	Mt	331350	501	0.126393
(331198,331697)(331200,331699)(331200,331700)	Mt	331450	501	0.131646
(331298,331797)(331300,331799)(331300,331800)	Mt	331550	501	0.129815
(331398,331897)(331400,331899)(331400,331900)	Mt	331650	501	0.119248
(331498,331997)(331500,331999)(331500,332000)	Mt	331750	501	0.107056
(331598,332097)(331600,332099)(331600,332100)	Mt	331850	501	0.116650
(331698,332197)(331700,332199)(331700,332200)	Mt	331950	501	0.108986
(331798,332297)(331800,332299)(331800,332300)	Mt	332050	501	0.108759
(331898,332397)(331900,332399)(331900,332400)	Mt	332150	501	0.116903
(331998,332497)(332000,332499)(332000,332500)	Mt	332250	501	0.118225
(332098,332597)(332100,332599)(332100,332600)	Mt	332350	501	0.115212
(332198,332697)(332200,332699)(332200,332700)	Mt	332450	501	0.125377
(332298,332797)(332300,332799)(332300,332800)	Mt	332550	501	0.121511
(332398,332897)(332400,332899)(332400,332900)	Mt	332650	501	0.116517
(332498,332997)(332500,332999)(332500,333000)	Mt	332750	501	0.116993
(332598,333097)(332600,333099)(332600,333100)	Mt	332850	501	0.116806
(332698,333197)(332700,333199)(332700,333200)	Mt	332950	501	0.104134
(332798,333297)(332800,333299)(332800,333300)	Mt	333050	501	0.106345
(332898,333397)(332900,333399)(332900,333400)	Mt	333150	501	0.107034
(332998,333497)(333000,333499)(333000,333500)	Mt	333250	501	0.103887
(333098,333597)(333100,333599)(333100,333600)	Mt	333350	501	0.090195
(333198,333697)(333200,333699)(333200,333700)	Mt	333450	501	0.089666
(333298,333797)(333300,333799)(333300,333800)	Mt	333550	501	0.095727
(333398,333897)(333400,333899)(333400,333900)	Mt	333650	501	0.098688
(333498,333997)(333500,333999)(333500,334000)	Mt	333750	501	0.098021
(333598,334097)(333600,334099)(333600,334100)	Mt	333850	501	0.111256
(333698,334197)(333700,334199)(333700,334200)	Mt	333950	501	0.114824
(333798,334297)(333800,334299)(333800,334300)	Mt	334050	501	0.105260
(333898,334397)(333900,334399)(333900,334400)	Mt	334150	501	0.096677
(333998,334497)(334000,334499)(334000,334500)	Mt	334250	501	0.103190
(334098,334597)(334100,334599)(334100,334600)	Mt	334350	501	0.106162
(334198,334697)(334200,334699)(334200,334700)	Mt	334450	501	0.104195
(334298,334797)(334300,334799)(334300,334800)	Mt	334550	501	0.105511
(334398,334897)(334400,334899)(334400,334900)	Mt	334650	501	0.110130
(334498,334997)(334500,334999)(334500,335000)	Mt	334750	501	0.097118
(334598,335097)(334600,335099)(334600,335100)	Mt	334850	501	0.087059
(334698,335197)(334700,335199)(334700,335200)	Mt	334950	501	0.094546
(334798,335297)(334800,335299)(334800,335300)	Mt	335050	501	0.095989
(334898,335397)(334900,335399)(334900,335400)	Mt	335150	501	0.101446
(334998,335497)(335000,335499)(335000,335500)	Mt	335250	501	0.115866
(335098,335597)(335100,335599)(335100,335600)	Mt	335350	501	0.119145
(335198,335697)(335200,335699)(335200,335700)	Mt	335450	501	0.115886
(335298,335797)(335300,335799)(335300,335800)	Mt	335550	501	0.117456
(335398,335897)(335400,335899)(335400,335900)	Mt	335650	501	0.112388
(335498,335997)(335500,335999)(335500,336000)	Mt	335750	501	0.108851
(335598,336097)(335600,336099)(335600,336100)	Mt	335850	501	0.108680
(335698,336197)(335700,336199)(335700,336200)	Mt	335950	501	0.107621
(335798,336297)(335800,336299)(335800,336300)	Mt	336050	501	0.101421
(335898,336397)(335900,336399)(335900,336400)	Mt	336150	501	0.101455
(335998,336497)(336000,336499)(336000,336500)	Mt	336250	501	0.095449
(336098,336597)(336100,336599)(336100,336600)	Mt	336350	501	0.103134
(336198,336697)(336200,336699)(336200,336700)	Mt	336450	501	0.095297
(336298,336797)(336300,336799)(336300,336800)	Mt	336550	501	0.105860
(336398,336897)(336400,336899)(336400,336900)	Mt	336650	501	0.106637
(336498,336997)(336500,336999)(336500,337000)	Mt	336750	501	0.111946
(336598,337097)(336600,337099)(336600,337100)	Mt	336850	501	0.105228
(336698,337197)(336700,337199)(336700,337200)	Mt	336950	501	0.107231
(336798,337297)(336800,337299)(336800,337300)	Mt	337050	501	0.110448
(336898,337397)(336900,337399)(336900,337400)	Mt	337150	501	0.106889
(336998,337497)(337000,337499)(337000,337500)	Mt	337250	501	0.096748
(337098,337597)(337100,337599)(337100,337600)	Mt	337350	501	0.101100
(337198,337697)(337200,337699)(337200,337700)	Mt	337450	501	0.104185
(337298,337797)(337300,337799)(337300,337800)	Mt	337550	501	0.106250
(337398,337897)(337400,337899)(337400,337900)	Mt	337650	501	0.115450
(337498,337997)(337500,337999)(337500,338000)	Mt	337750	501	0.123784
(337598,338097)(337600,338099)(337600,338100)	Mt	337850	501	0.124631
(337698,338197)(337700,338199)(337700,338200)	Mt	337950	501	0.128335
(337798,338297)(337800,338299)(337800,338300)	Mt	338050	501	0.123019
(337898,338397)(337900,338399)(337900,338400)	Mt	338150	501	0.113065
(337998,338497)(338000,338499)(338000,338500)	Mt	338250	501	0.110418
(338098,338597)(338100,338599)(338100,338600)	Mt	338350	501	0.105825
(338198,338697)(338200,338699)(338200,338700)	Mt	338450	501	0.099664
(338298,338797)(338300,338799)(338300,338800)	Mt	338550	501	0.090403
(338398,338897)(338400,338899)(338400,338900)	Mt	338650	501	0.093557
(338498,338997)(338500,338999)(338500,339000)	Mt	338750	501	0.101847
(338598,339097)(338600,339099)(338600,339100)	Mt	338850	501	0.106500
(338698,339197)(338700,339199)(338700,339200)	Mt	338950	501	0.111376
(338798,339297)(338800,339299)(338800,339300)	Mt	339050	501	0.112180
(338898,339397)(338900,339399)(338900,339400)	Mt	339150	501	0.115227
(338998,339497)(339000,339499)(339000,339500)	Mt	339250	501	0.111547
(339098,339597)(339100,339599)(339100,339600)	Mt	339350	501	0.103961
(339198,339697)(339200,339699)(339200,339700)	Mt	339450	501	0.102466
(339298,339797)(339300,339799)(339300,339800)	Mt	339550	501	0.097320
(339398,339897)(339400,339899)(339400,339900)	Mt	339650	501	0.097673
(339498,339997)(339500,339999)(339500,340000)	Mt	339750	501	0.090951
(339598,340097)(339600,340099)(339600,340100)	Mt	339850	501	0.094126
(339698,340197)(339700,340199)(339700,340200)	Mt	339950	501	0.093261
(339798,340297)(339800,340299)(339800,340300)	Mt	340050	501	0.099732
(339898,340397)(339900,340399)(339900,340400)	Mt	340150	501	0.094833
(339998,340497)(340000,340499)(340000,340500)	Mt	340250	501	0.100800
(340098,340597)(340100,340599)(340100,340600)	Mt	340350	501	0.104522
(340198,340697)(340200,340699)(340200,340700)	Mt	340450	501	0.102178
(340298,340797)(340300,340799)(340300,340800)	Mt	340550	501	0.097718
(340398,340897)(340400,340899)(340400,340900)	Mt	340650	501	0.103506
(340498,340997)(340500,340999)(340500,341000)	Mt	340750	501	0.094293
(340598,341097)(340600,341099)(340600,341100)	Mt	340850	501	0.100232
(340698,341197)(340700,341199)(340700,341200)	Mt	340950	501	0.101821
(340798,341297)(340800,341299)(340800,341300)	Mt	341050	501	0.124329
(340898,341397)(340900,341399)(340900,341400)	Mt	341150	501	0.128946
(340998,341497)(341000,341499)(341000,341500)	Mt	341250	501	0.136649
(341098,341597)(341100,341599)(341100,341600)	Mt	341350	501	0.131928
(341198,341697)(341200,341699)(341200,341700)	Mt	341450	501	0.133116
(341298,341797)(341300,341799)(341300,341800)	Mt	341550	501	0.113935
(341398,341897)(341400,341899)(341400,341900)	Mt	341650	501	0.105708
(341498,341997)(341500,341999)(341500,342000)	Mt	341750	501	0.112306
(341598,342097)(341600,342099)(341600,342100)	Mt	341850	501	0.105432
(341698,342197)(341700,342199)(341700,342200)	Mt	341950	501	0.106482
(341798,342297)(341800,342299)(341800,342300)	Mt	342050	501	0.115178
(341898,342397)(341900,342399)(341900,342400)	Mt	342150	501	0.109248
(341998,342497)(342000,342499)(342000,342500)	Mt	342250	501	0.098588
(342098,342597)(342100,342599)(342100,342600)	Mt	342350	501	0.100598
(342198,342697)(342200,342699)(342200,342700)	Mt	342450	501	0.109241
(342298,342797)(342300,342799)(342300,342800)	Mt	342550	501	0.102342
(342398,342897)(342400,342899)(342400,342900)	Mt	342650	501	0.105490
(342498,342997)(342500,342999)(342500,343000)	Mt	342750	501	0.108386
(342598,343097)(342600,343099)(342600,343100)	Mt	342850	501	0.107682
(342698,343197)(342700,343199)(342700,343200)	Mt	342950	501	0.095005
(342798,343297)(342800,343299)(342800,343300)	Mt	343050	501	0.108753
(342898,343397)(342900,343399)(342900,343400)	Mt	343150	501	0.113230
(342998,343497)(343000,343499)(343000,343500)	Mt	343250	501	0.118471
(343098,343597)(343100,343599)(343100,343600)	Mt	343350	501	0.115694
(343198,343697)(343200,343699)(343200,343700)	Mt	343450	501	0.116770
(343298,343797)(343300,343799)(343300,343800)	Mt	343550	501	0.111356
(343398,343897)(343400,343899)(343400,343900)	Mt	343650	501	0.103128
(343498,343997)(343500,343999)(343500,344000)	Mt	343750	501	0.097170
(343598,344097)(343600,344099)(343600,344100)	Mt	343850	501	0.103987
(343698,344197)(343700,344199)(343700,344200)	Mt	343950	501	0.108729
(343798,344297)(343800,344299)(343800,344300)	Mt	344050	501	0.102257
(343898,344397)(343900,344399)(343900,344400)	Mt	344150	501	0.101799
(343998,344497)(344000,344499)(344000,344500)	Mt	344250	501	0.101180
(344098,344597)(344100,344599)(344100,344600)	Mt	344350	501	0.088297
(344198,344697)(344200,344699)(344200,344700)	Mt	344450	501	0.077026
(344298,344797)(344300,344799)(344300,344800)	Mt	344550	501	0.081089
(344398,344897)(344400,344899)(344400,344900)	Mt	344650	501	0.082115
(344498,344997)(344500,344999)(344500,345000)	Mt	344750	501	0.084362
(344598,345097)(344600,345099)(344600,345100)	Mt	344850	501	0.092232
(344698,345197)(344700,345199)(344700,345200)	Mt	344950	501	0.100807
(344798,345297)(344800,345299)(344800,345300)	Mt	345050	501	0.103522
(344898,345397)(344900,345399)(344900,345400)	Mt	345150	501	0.107976
(344998,345497)(345000,345499)(345000,345500)	Mt	345250	501	0.109465
(345098,345597)(345100,345599)(345100,345600)	Mt	345350	501	0.115911
(345198,345697)(345200,345699)(345200,345700)	Mt	345450	501	0.113211
(345298,345797)(345300,345799)(345300,345800)	Mt	345550	501	0.110102
(345398,345897)(345400,345899)(345400,345900)	Mt	345650	501	0.109667
(345498,345997)(345500,345999)(345500,346000)	Mt	345750	501	0.103051
(345598,346097)(345600,346099)(345600,346100)	Mt	345850	501	0.104757
(345698,346197)(345700,346199)(345700,346200)	Mt	345950	501	0.114569
(345798,346297)(345800,346299)(345800,346300)	Mt	346050	501	0.114689
